"ID","time","x","y","loc_class"
"T172062",2017-08-13 11:15:00,-78.3631,72.7275,"GPS"
"T172062",2017-08-13 11:27:00,-78.3485,72.7398,"GPS"
"T172062",2017-08-13 11:37:00,-78.3351,72.7501,"GPS"
"T172062",2017-08-13 12:01:00,-78.2663,72.7634,"GPS"
"T172062",2017-08-13 12:14:00,-78.2236,72.7652,"GPS"
"T172062",2017-08-13 12:26:00,-78.186,72.7624,"GPS"
"T172062",2017-08-13 12:36:00,-78.1582,72.7579,"GPS"
"T172062",2017-08-13 13:00:00,-78.1095,72.7445,"GPS"
"T172062",2017-08-13 13:21:00,-78.0799,72.7363,"GPS"
"T172062",2017-08-13 13:42:00,-78.0333,72.7401,"GPS"
"T172062",2017-08-13 14:06:00,-77.993,72.7455,"GPS"
"T172062",2017-08-13 14:29:00,-77.9639,72.7484,"GPS"
"T172062",2017-08-13 14:55:00,-77.9483,72.748,"GPS"
"T172062",2017-08-13 15:21:00,-77.9387,72.7439,"GPS"
"T172062",2017-08-13 15:41:00,-77.9428,72.7375,"GPS"
"T172062",2017-08-13 16:02:00,-77.9471,72.7293,"GPS"
"T172062",2017-08-13 16:13:00,-77.9456,72.7301,"GPS"
"T172062",2017-08-13 16:24:00,-77.9448,72.7318,"GPS"
"T172062",2017-08-13 16:35:00,-77.9481,72.7348,"GPS"
"T172062",2017-08-13 17:00:00,-77.952,72.7405,"GPS"
"T172062",2017-08-13 17:10:00,-77.9567,72.7423,"GPS"
"T172062",2017-08-13 17:20:00,-77.9664,72.7444,"GPS"
"T172062",2017-08-13 17:30:00,-77.9745,72.747,"GPS"
"T172062",2017-08-13 18:01:00,-78.035,72.7595,"GPS"
"T172062",2017-08-13 18:12:00,-78.0653,72.7645,"GPS"
"T172062",2017-08-13 18:23:00,-78.0905,72.7695,"GPS"
"T172062",2017-08-13 18:33:00,-78.1168,72.7739,"GPS"
"T172062",2017-08-13 19:01:00,-78.1858,72.7832,"GPS"
"T172062",2017-08-13 19:16:00,-78.2007,72.7869,"GPS"
"T172062",2017-08-13 19:26:00,-78.2065,72.7891,"GPS"
"T172062",2017-08-13 19:40:00,-78.2096,72.7915,"GPS"
"T172062",2017-08-14 00:05:00,-78.917,72.7355,"GPS"
"T172062",2017-08-14 00:14:00,-78.922,72.733,"GPS"
"T172062",2017-08-14 00:27:00,-78.9285,72.7251,"GPS"
"T172062",2017-08-14 00:37:00,-78.9361,72.719,"GPS"
"T172062",2017-08-14 01:01:00,-78.9377,72.7055,"GPS"
"T172062",2017-08-14 01:11:00,-78.9356,72.7012,"GPS"
"T172062",2017-08-14 01:22:00,-78.9377,72.6973,"GPS"
"T172062",2017-08-14 01:44:00,-78.9346,72.6847,"GPS"
"T172062",2017-08-14 02:00:00,-78.9189,72.6757,"GPS"
"T172062",2017-08-14 02:10:00,-78.9116,72.6698,"GPS"
"T172062",2017-08-14 02:21:00,-78.9005,72.6634,"GPS"
"T172062",2017-08-14 02:33:00,-78.8904,72.6571,"GPS"
"T172062",2017-08-14 03:07:00,-78.8599,72.6395,"GPS"
"T172062",2017-08-14 03:27:00,-78.8338,72.6317,"GPS"
"T172062",2017-08-14 03:46:00,-78.8041,72.6277,"GPS"
"T172062",2017-08-14 04:03:00,-78.7884,72.6228,"GPS"
"T172062",2017-08-14 04:21:00,-78.7889,72.6153,"GPS"
"T172062",2017-08-14 04:38:00,-78.7842,72.6202,"GPS"
"T172062",2017-08-14 04:58:00,-78.7998,72.6238,"GPS"
"T172062",2017-08-14 05:09:00,-78.8076,72.6193,"GPS"
"T172062",2017-08-14 05:19:00,-78.8159,72.6152,"GPS"
"T172062",2017-08-14 05:39:00,-78.8142,72.6191,"GPS"
"T172062",2017-08-14 05:59:00,-78.7908,72.6372,"GPS"
"T172062",2017-08-14 06:12:00,-78.7851,72.6494,"GPS"
"T172062",2017-08-14 06:26:00,-78.7984,72.6605,"GPS"
"T172062",2017-08-14 06:36:00,-78.8103,72.6678,"GPS"
"T172062",2017-08-14 06:47:00,-78.8281,72.6755,"GPS"
"T172062",2017-08-14 07:02:00,-78.8669,72.6794,"GPS"
"T172062",2017-08-14 07:15:00,-78.8937,72.6814,"GPS"
"T172062",2017-08-14 07:24:00,-78.9142,72.6826,"GPS"
"T172062",2017-08-14 07:34:00,-78.9355,72.6847,"GPS"
"T172062",2017-08-14 08:00:00,-78.9869,72.6895,"GPS"
"T172062",2017-08-14 08:10:00,-79.0201,72.6864,"GPS"
"T172062",2017-08-14 08:20:00,-79.0458,72.6819,"GPS"
"T172062",2017-08-14 08:34:00,-79.0784,72.6722,"GPS"
"T172062",2017-08-14 09:00:00,-79.1521,72.6512,"GPS"
"T172062",2017-08-14 09:12:00,-79.1963,72.6443,"GPS"
"T172062",2017-08-14 09:24:00,-79.2367,72.639,"GPS"
"T172062",2017-08-14 09:43:00,-79.3019,72.6288,"GPS"
"T172062",2017-08-14 10:18:00,-79.4187,72.6168,"GPS"
"T172062",2017-08-14 10:38:00,-79.467,72.6016,"GPS"
"T172062",2017-08-14 10:58:00,-79.5256,72.5986,"GPS"
"T172062",2017-08-14 11:18:00,-79.5783,72.5987,"GPS"
"T172062",2017-08-14 11:31:00,-79.6093,72.5922,"GPS"
"T172062",2017-08-14 11:50:00,-79.6515,72.5868,"GPS"
"T172062",2017-08-14 12:06:00,-79.6995,72.588,"GPS"
"T172062",2017-08-14 12:25:00,-79.7518,72.5896,"GPS"
"T172062",2017-08-14 12:38:00,-79.7867,72.5895,"GPS"
"T172062",2017-08-14 12:49:00,-79.8132,72.5886,"GPS"
"T172062",2017-08-14 13:07:00,-79.8629,72.5881,"GPS"
"T172062",2017-08-14 13:18:00,-79.8973,72.5886,"GPS"
"T172062",2017-08-14 13:29:00,-79.9193,72.5909,"GPS"
"T172062",2017-08-14 13:38:00,-79.9441,72.5922,"GPS"
"T172062",2017-08-14 14:10:00,-80.0137,72.5935,"GPS"
"T172062",2017-08-14 14:26:00,-80.0478,72.5933,"GPS"
"T172062",2017-08-14 14:35:00,-80.0669,72.5939,"GPS"
"T172062",2017-08-14 14:57:00,-80.1073,72.5985,"GPS"
"T172062",2017-08-14 15:22:00,-80.1681,72.6104,"GPS"
"T172062",2017-08-14 15:32:00,-80.2005,72.6115,"GPS"
"T172062",2017-08-14 15:42:00,-80.2332,72.6145,"GPS"
"T172062",2017-08-14 15:52:00,-80.2659,72.618,"GPS"
"T172062",2017-08-14 16:04:00,-80.306,72.6214,"GPS"
"T172062",2017-08-14 16:14:00,-80.3366,72.6225,"GPS"
"T172062",2017-08-14 16:25:00,-80.3714,72.6213,"GPS"
"T172062",2017-08-14 16:35:00,-80.4013,72.6196,"GPS"
"T172062",2017-08-14 17:05:00,-80.4837,72.6059,"GPS"
"T172062",2017-08-14 17:16:00,-80.4964,72.596,"GPS"
"T172062",2017-08-14 17:29:00,-80.4949,72.5827,"GPS"
"T172062",2017-08-14 17:42:00,-80.5195,72.5739,"GPS"
"T172062",2017-08-14 18:06:00,-80.5865,72.5661,"GPS"
"T172062",2017-08-14 18:18:00,-80.619,72.5583,"GPS"
"T172062",2017-08-14 18:32:00,-80.6575,72.5505,"GPS"
"T172064",NA,-80.4679,72.4692,"GPS"
"T172064",2017-08-08 00:10:00,-80.4662,72.4572,"GPS"
"T172064",2017-08-08 00:21:00,-80.4842,72.4458,"GPS"
"T172064",2017-08-08 00:32:00,-80.4954,72.4339,"GPS"
"T172064",2017-08-08 01:02:00,-80.5056,72.4184,"GPS"
"T172064",2017-08-08 01:11:00,-80.5008,72.4264,"GPS"
"T172064",2017-08-08 01:21:00,-80.4944,72.4335,"GPS"
"T172064",2017-08-08 01:31:00,-80.4879,72.442,"GPS"
"T172064",2017-08-08 02:09:00,-80.4702,72.4512,"GPS"
"T172064",2017-08-08 02:19:00,-80.4667,72.4566,"GPS"
"T172064",2017-08-08 02:28:00,-80.4624,72.4616,"GPS"
"T172064",2017-08-08 02:40:00,-80.4679,72.4679,"GPS"
"T172064",2017-08-08 03:00:00,-80.4635,72.4604,"GPS"
"T172064",2017-08-08 03:11:00,-80.4642,72.4603,"GPS"
"T172064",2017-08-08 03:21:00,-80.4633,72.4609,"GPS"
"T172064",2017-08-08 03:31:00,-80.4696,72.4545,"GPS"
"T172064",2017-08-08 04:00:00,-80.4753,72.4508,"GPS"
"T172064",2017-08-08 04:25:00,-80.4843,72.4456,"GPS"
"T172064",2017-08-08 04:35:00,-80.4914,72.4384,"GPS"
"T172064",2017-08-08 04:45:00,-80.495,72.4313,"GPS"
"T172064",2017-08-08 05:00:00,-80.5008,72.4209,"GPS"
"T172064",2017-08-08 05:10:00,-80.5005,72.4136,"GPS"
"T172064",2017-08-08 05:21:00,-80.4983,72.4048,"GPS"
"T172064",2017-08-08 05:32:00,-80.4922,72.3958,"GPS"
"T172064",2017-08-08 06:00:00,-80.5264,72.3786,"GPS"
"T172064",2017-08-08 06:10:00,-80.5597,72.3749,"GPS"
"T172064",2017-08-08 06:24:00,-80.5981,72.3647,"GPS"
"T172064",2017-08-08 06:33:00,-80.6206,72.3579,"GPS"
"T172064",2017-08-08 07:00:00,-80.6763,72.3331,"GPS"
"T172064",2017-08-08 07:10:00,-80.6872,72.3242,"GPS"
"T172064",2017-08-08 07:21:00,-80.6979,72.3163,"GPS"
"T172064",2017-08-08 07:34:00,-80.7248,72.3074,"GPS"
"T172064",2017-08-08 08:01:00,-80.7765,72.2839,"GPS"
"T172064",2017-08-08 08:13:00,-80.794,72.2731,"GPS"
"T172064",2017-08-08 08:23:00,-80.8066,72.2644,"GPS"
"T172064",2017-08-08 08:34:00,-80.8143,72.2538,"GPS"
"T172064",2017-08-08 09:03:00,-80.833,72.2273,"GPS"
"T172064",2017-08-08 09:14:00,-80.8277,72.2174,"GPS"
"T172064",2017-08-08 09:26:00,-80.8056,72.2098,"GPS"
"T172064",2017-08-08 09:36:00,-80.8042,72.2019,"GPS"
"T172064",2017-08-08 10:02:00,-80.8313,72.1868,"GPS"
"T172064",2017-08-08 10:35:00,-80.8345,72.1756,"GPS"
"T172064",2017-08-08 10:46:00,-80.8204,72.1739,"GPS"
"T172064",2017-08-08 11:01:00,-80.8076,72.1669,"GPS"
"T172064",2017-08-08 11:11:00,-80.7967,72.1617,"GPS"
"T172064",2017-08-08 11:23:00,-80.7784,72.1563,"GPS"
"T172064",2017-08-08 11:32:00,-80.7672,72.1526,"GPS"
"T172064",2017-08-08 12:00:00,-80.7094,72.1518,"GPS"
"T172064",2017-08-08 12:13:00,-80.679,72.1504,"GPS"
"T172064",2017-08-08 12:24:00,-80.6576,72.1463,"GPS"
"T172064",2017-08-08 12:35:00,-80.6411,72.1401,"GPS"
"T172064",2017-08-08 13:02:00,-80.618,72.1206,"GPS"
"T172064",2017-08-08 13:17:00,-80.5958,72.1119,"GPS"
"T172064",2017-08-08 13:33:00,-80.5616,72.104,"GPS"
"T172064",2017-08-08 13:53:00,-80.5229,72.0958,"GPS"
"T172064",2017-08-08 14:11:00,-80.4987,72.0911,"GPS"
"T172064",2017-08-08 14:31:00,-80.4831,72.0776,"GPS"
"T172064",2017-08-08 14:49:00,-80.4713,72.0672,"GPS"
"T172064",2017-08-08 15:09:00,-80.4782,72.0578,"GPS"
"T172064",2017-08-08 15:28:00,-80.5003,72.0577,"GPS"
"T172064",2017-08-08 15:49:00,-80.517,72.0526,"GPS"
"T172064",2017-08-08 16:09:00,-80.534,72.0515,"GPS"
"T172064",2017-08-08 16:37:00,-80.5871,72.046,"GPS"
"T172064",2017-08-08 17:01:00,-80.6154,72.0507,"GPS"
"T172064",2017-08-08 17:21:00,-80.5949,72.0516,"GPS"
"T172064",2017-08-08 17:43:00,-80.5669,72.0568,"GPS"
"T172064",2017-08-08 18:03:00,-80.5327,72.0654,"GPS"
"T172064",2017-08-08 18:22:00,-80.5121,72.0677,"GPS"
"T172064",2017-08-08 18:33:00,-80.5022,72.0744,"GPS"
"T172064",2017-08-08 18:44:00,-80.4926,72.0777,"GPS"
"T172064",2017-08-08 19:00:00,-80.4943,72.084,"GPS"
"T172064",2017-08-09 00:03:00,-80.6368,72.2263,"GPS"
"T172064",2017-08-09 00:21:00,-80.6758,72.2308,"GPS"
"T172064",2017-08-09 00:41:00,-80.7062,72.2353,"GPS"
"T172064",2017-08-09 00:53:00,-80.7277,72.2377,"GPS"
"T172064",2017-08-09 01:02:00,-80.7462,72.2413,"GPS"
"T172064",2017-08-09 01:19:00,-80.7606,72.2453,"GPS"
"T172064",2017-08-09 01:29:00,-80.7641,72.2518,"GPS"
"T172064",2017-08-09 01:44:00,-80.769,72.2562,"GPS"
"T172064",2017-08-09 02:00:00,-80.768,72.261,"GPS"
"T172064",2017-08-09 02:15:00,-80.7783,72.257,"GPS"
"T172064",2017-08-09 02:31:00,-80.7845,72.2517,"GPS"
"T172064",2017-08-09 02:51:00,-80.788,72.244,"GPS"
"T172064",2017-08-09 03:07:00,-80.7877,72.2402,"GPS"
"T172064",2017-08-09 03:18:00,-80.7852,72.242,"GPS"
"T172064",2017-08-09 03:28:00,-80.7857,72.2456,"GPS"
"T172064",2017-08-09 03:38:00,-80.786,72.2498,"GPS"
"T172064",2017-08-09 04:00:00,-80.7808,72.2573,"GPS"
"T172064",2017-08-09 04:15:00,-80.7779,72.2637,"GPS"
"T172064",2017-08-09 04:24:00,-80.7704,72.2693,"GPS"
"T172064",2017-08-09 04:34:00,-80.7561,72.2748,"GPS"
"T172064",2017-08-09 05:15:00,-80.7217,72.2915,"GPS"
"T172064",2017-08-09 05:36:00,-80.7063,72.3018,"GPS"
"T172064",2017-08-09 05:58:00,-80.6782,72.3113,"GPS"
"T172064",2017-08-09 06:22:00,-80.6484,72.3172,"GPS"
"T172064",2017-08-09 06:42:00,-80.6392,72.3226,"GPS"
"T172064",2017-08-09 07:05:00,-80.6332,72.3288,"GPS"
"T172064",2017-08-09 07:33:00,-80.6078,72.3343,"GPS"
"T172064",2017-08-09 07:56:00,-80.619,72.3342,"GPS"
"T172064",2017-08-09 08:06:00,-80.6304,72.3325,"GPS"
"T172064",2017-08-09 08:26:00,-80.6414,72.3293,"GPS"
"T172064",2017-08-09 08:36:00,-80.6483,72.3262,"GPS"
"T172064",2017-08-09 08:50:00,-80.6542,72.3216,"GPS"
"T172064",2017-08-09 09:00:00,-80.6531,72.3168,"GPS"
"T172064",2017-08-09 09:17:00,-80.6602,72.3117,"GPS"
"T172064",2017-08-09 09:28:00,-80.6592,72.3125,"GPS"
"T172064",2017-08-09 09:38:00,-80.667,72.3086,"GPS"
"T172064",2017-08-09 10:03:00,-80.6806,72.3015,"GPS"
"T172064",2017-08-09 10:13:00,-80.6863,72.3024,"GPS"
"T172064",2017-08-09 10:23:00,-80.6895,72.3038,"GPS"
"T172064",2017-08-09 10:39:00,-80.698,72.3053,"GPS"
"T172064",2017-08-09 11:01:00,-80.6945,72.3077,"GPS"
"T172064",2017-08-09 11:11:00,-80.6878,72.311,"GPS"
"T172064",2017-08-09 11:21:00,-80.6826,72.3129,"GPS"
"T172064",2017-08-09 11:31:00,-80.6729,72.3112,"GPS"
"T172064",2017-08-09 12:04:00,-80.6888,72.305,"GPS"
"T172064",2017-08-09 12:19:00,-80.7111,72.3023,"GPS"
"T172064",2017-08-09 12:29:00,-80.715,72.2973,"GPS"
"T172064",2017-08-09 12:50:00,-80.7315,72.2872,"GPS"
"T172064",2017-08-09 13:02:00,-80.74,72.2836,"GPS"
"T172064",2017-08-09 13:13:00,-80.7471,72.2812,"GPS"
"T172064",2017-08-09 13:23:00,-80.7595,72.2778,"GPS"
"T172064",2017-08-09 13:33:00,-80.777,72.2738,"GPS"
"T172064",2017-08-09 14:02:00,-80.81,72.2571,"GPS"
"T172064",2017-08-09 14:13:00,-80.8154,72.2472,"GPS"
"T172064",2017-08-09 14:23:00,-80.8187,72.2372,"GPS"
"T172064",2017-08-09 14:34:00,-80.8076,72.2307,"GPS"
"T172064",2017-08-09 15:00:00,-80.787,72.2224,"GPS"
"T172064",2017-08-09 15:10:00,-80.7809,72.2184,"GPS"
"T172064",2017-08-09 15:20:00,-80.7782,72.213,"GPS"
"T172064",2017-08-09 15:30:00,-80.7732,72.2082,"GPS"
"T172064",2017-08-09 16:02:00,-80.7743,72.1968,"GPS"
"T172064",2017-08-09 16:12:00,-80.7656,72.1952,"GPS"
"T172064",2017-08-09 16:24:00,-80.7557,72.1938,"GPS"
"T172064",2017-08-09 16:35:00,-80.7522,72.1902,"GPS"
"T172064",2017-08-09 17:03:00,-80.743,72.1803,"GPS"
"T172064",2017-08-09 17:13:00,-80.7345,72.1795,"GPS"
"T172064",2017-08-09 17:23:00,-80.7316,72.1795,"GPS"
"T172064",2017-08-09 17:33:00,-80.7409,72.1775,"GPS"
"T172064",2017-08-09 18:12:00,-80.734,72.1814,"GPS"
"T172064",2017-08-09 18:22:00,-80.7296,72.1821,"GPS"
"T172064",2017-08-09 18:33:00,-80.7514,72.1849,"GPS"
"T172064",2017-08-09 18:43:00,-80.7599,72.1813,"GPS"
"T172064",2017-08-10 00:01:00,-80.7558,72.1708,"GPS"
"T172064",2017-08-10 00:11:00,-80.7544,72.1717,"GPS"
"T172064",2017-08-10 00:22:00,-80.7485,72.1698,"GPS"
"T172064",2017-08-10 00:33:00,-80.7437,72.1669,"GPS"
"T172064",2017-08-10 01:03:00,-80.7209,72.1637,"GPS"
"T172064",2017-08-10 01:16:00,-80.7127,72.1638,"GPS"
"T172064",2017-08-10 01:27:00,-80.7088,72.1656,"GPS"
"T172064",2017-08-10 01:37:00,-80.7171,72.1729,"GPS"
"T172064",2017-08-10 02:01:00,-80.7348,72.1893,"GPS"
"T172064",2017-08-10 02:11:00,-80.7391,72.1964,"GPS"
"T172064",2017-08-10 02:22:00,-80.7452,72.203,"GPS"
"T172064",2017-08-10 02:32:00,-80.7584,72.2086,"GPS"
"T172064",2017-08-10 03:02:00,-80.7759,72.2239,"GPS"
"T172064",2017-08-10 03:12:00,-80.7902,72.229,"GPS"
"T172064",2017-08-10 03:23:00,-80.7999,72.2365,"GPS"
"T172064",2017-08-10 03:32:00,-80.8014,72.2438,"GPS"
"T172064",2017-08-10 04:09:00,-80.8188,72.2512,"GPS"
"T172064",2017-08-10 04:18:00,-80.8094,72.2552,"GPS"
"T172064",2017-08-10 04:30:00,-80.806,72.2557,"GPS"
"T172064",2017-08-10 04:43:00,-80.8084,72.2477,"GPS"
"T172064",2017-08-10 05:00:00,-80.8215,72.2377,"GPS"
"T172064",2017-08-10 05:10:00,-80.8263,72.2328,"GPS"
"T172064",2017-08-10 05:22:00,-80.8301,72.2264,"GPS"
"T172064",2017-08-10 05:42:00,-80.8192,72.2204,"GPS"
"T172064",2017-08-10 06:00:00,-80.7953,72.2182,"GPS"
"T172064",2017-08-10 06:11:00,-80.7815,72.2234,"GPS"
"T172064",2017-08-10 06:21:00,-80.7679,72.228,"GPS"
"T172064",2017-08-10 06:38:00,-80.7539,72.2359,"GPS"
"T172064",2017-08-10 07:00:00,-80.7328,72.2497,"GPS"
"T172064",2017-08-10 07:11:00,-80.7207,72.2566,"GPS"
"T172064",2017-08-10 07:23:00,-80.6989,72.2632,"GPS"
"T172064",2017-08-10 07:37:00,-80.6725,72.2653,"GPS"
"T172064",2017-08-10 08:03:00,-80.6299,72.268,"GPS"
"T172064",2017-08-10 08:30:00,-80.6017,72.2645,"GPS"
"T172064",2017-08-10 08:53:00,-80.5773,72.2562,"GPS"
"T172064",2017-08-10 09:21:00,-80.5503,72.2437,"GPS"
"T172064",2017-08-10 09:55:00,-80.5698,72.2388,"GPS"
"T172064",2017-08-10 10:06:00,-80.5609,72.2379,"GPS"
"T172064",2017-08-10 10:27:00,-80.5281,72.2378,"GPS"
"T172064",2017-08-10 10:39:00,-80.5072,72.2378,"GPS"
"T172064",2017-08-10 11:01:00,-80.467,72.2413,"GPS"
"T172064",2017-08-10 11:10:00,-80.4441,72.2421,"GPS"
"T172064",2017-08-10 11:29:00,-80.417,72.2443,"GPS"
"T172064",2017-08-10 11:51:00,-80.401,72.2478,"GPS"
"T172064",2017-08-10 12:13:00,-80.394,72.2515,"GPS"
"T172064",2017-08-10 12:33:00,-80.4044,72.254,"GPS"
"T172064",2017-08-10 12:54:00,-80.4174,72.2553,"GPS"
"T172064",2017-08-10 13:16:00,-80.3851,72.251,"GPS"
"T172064",2017-08-10 14:09:00,-80.347,72.2777,"GPS"
"T172064",2017-08-10 14:35:00,-80.3673,72.2879,"GPS"
"T172064",2017-08-10 15:00:00,-80.4046,72.2901,"GPS"
"T172064",2017-08-10 15:20:00,-80.387,72.2935,"GPS"
"T172064",2017-08-10 15:31:00,-80.3869,72.2968,"GPS"
"T172064",2017-08-10 15:42:00,-80.3825,72.3053,"GPS"
"T172064",2017-08-10 16:00:00,-80.3805,72.3178,"GPS"
"T172064",2017-08-10 16:10:00,-80.3799,72.3255,"GPS"
"T172064",2017-08-10 16:38:00,-80.3862,72.3414,"GPS"
"T172064",2017-08-10 16:48:00,-80.3884,72.3459,"GPS"
"T172064",2017-08-10 17:12:00,-80.389,72.3584,"GPS"
"T172064",2017-08-10 17:22:00,-80.3837,72.3622,"GPS"
"T172064",2017-08-10 17:46:00,-80.3801,72.3737,"GPS"
"T172064",2017-08-10 18:13:00,-80.38,72.3782,"GPS"
"T172064",2017-08-10 18:42:00,-80.3708,72.3832,"GPS"
"T172064",2017-08-10 19:05:00,-80.3761,72.3835,"GPS"
"T172064",2017-08-10 19:33:00,-80.3845,72.3817,"GPS"
"T172064",2017-08-10 19:42:00,-80.3834,72.3793,"GPS"
"T172064",2017-08-10 20:06:00,-80.3865,72.3856,"GPS"
"T172064",2017-08-10 20:29:00,-80.3753,72.3853,"GPS"
"T172064",2017-08-10 20:42:00,-80.3667,72.388,"GPS"
"T172064",2017-08-10 20:52:00,-80.3641,72.3903,"GPS"
"T172064",2017-08-10 21:02:00,-80.3595,72.3916,"GPS"
"T172064",2017-08-10 21:36:00,-80.3579,72.4006,"GPS"
"T172064",NA,-80.3709,72.4403,"GPS"
"T172064",2017-08-11 00:10:00,-80.3716,72.4464,"GPS"
"T172064",2017-08-11 00:29:00,-80.3784,72.4541,"GPS"
"T172064",2017-08-11 00:55:00,-80.3821,72.4656,"GPS"
"T172064",2017-08-11 01:18:00,-80.3762,72.4696,"GPS"
"T172064",2017-08-11 01:37:00,-80.3756,72.4679,"GPS"
"T172064",2017-08-11 02:01:00,-80.3953,72.4651,"GPS"
"T172064",2017-08-11 02:23:00,-80.3875,72.4647,"GPS"
"T172064",2017-08-11 02:47:00,-80.3988,72.4691,"GPS"
"T172064",2017-08-11 03:09:00,-80.391,72.4747,"GPS"
"T172064",2017-08-11 03:33:00,-80.3736,72.4791,"GPS"
"T172064",2017-08-11 03:55:00,-80.3608,72.4764,"GPS"
"T172064",2017-08-11 04:18:00,-80.3497,72.4709,"GPS"
"T172064",2017-08-11 04:41:00,-80.352,72.4752,"GPS"
"T172064",2017-08-11 05:06:00,-80.3451,72.4823,"GPS"
"T172064",2017-08-11 05:29:00,-80.3426,72.4879,"GPS"
"T172064",2017-08-11 05:56:00,-80.3361,72.496,"GPS"
"T172064",2017-08-11 06:06:00,-80.3329,72.4999,"GPS"
"T172064",2017-08-11 06:22:00,-80.3363,72.5044,"GPS"
"T172064",2017-08-11 06:44:00,-80.3418,72.5104,"GPS"
"T172064",2017-08-11 07:05:00,-80.3464,72.5172,"GPS"
"T172064",2017-08-11 07:28:00,-80.3465,72.5255,"GPS"
"T172064",2017-08-11 07:50:00,-80.3322,72.5308,"GPS"
"T172064",2017-08-11 08:13:00,-80.3215,72.5387,"GPS"
"T172064",2017-08-11 08:33:00,-80.3108,72.5438,"GPS"
"T172064",2017-08-11 08:52:00,-80.3029,72.5483,"GPS"
"T172064",2017-08-11 09:14:00,-80.286,72.5551,"GPS"
"T172064",2017-08-11 09:25:00,-80.2758,72.5579,"GPS"
"T172064",2017-08-11 09:35:00,-80.2696,72.5594,"GPS"
"T172064",2017-08-11 09:48:00,-80.2573,72.5605,"GPS"
"T172064",2017-08-11 10:00:00,-80.2492,72.5627,"GPS"
"T172064",2017-08-11 10:32:00,-80.2339,72.5663,"GPS"
"T172064",2017-08-11 10:51:00,-80.2374,72.5741,"GPS"
"T172064",2017-08-11 11:01:00,-80.2341,72.5775,"GPS"
"T172064",2017-08-11 11:20:00,-80.2381,72.5842,"GPS"
"T172064",2017-08-11 11:37:00,-80.2325,72.5884,"GPS"
"T172064",2017-08-11 11:54:00,-80.2117,72.5937,"GPS"
"T172064",2017-08-11 12:03:00,-80.2086,72.598,"GPS"
"T172064",2017-08-11 12:24:00,-80.1957,72.6055,"GPS"
"T172064",2017-08-11 12:33:00,-80.1982,72.6088,"GPS"
"T172064",2017-08-11 12:43:00,-80.1995,72.6108,"GPS"
"T172064",2017-08-11 13:01:00,-80.2025,72.614,"GPS"
"T172064",2017-08-11 13:10:00,-80.2049,72.6152,"GPS"
"T172064",2017-08-11 13:21:00,-80.1998,72.6151,"GPS"
"T172064",2017-08-11 13:33:00,-80.1953,72.6157,"GPS"
"T172064",2017-08-11 14:00:00,-80.1647,72.6121,"GPS"
"T172064",2017-08-11 14:14:00,-80.1521,72.6124,"GPS"
"T172064",2017-08-11 14:33:00,-80.1438,72.6134,"GPS"
"T172064",2017-08-11 14:52:00,-80.1293,72.6139,"GPS"
"T172064",2017-08-11 15:11:00,-80.1171,72.6117,"GPS"
"T172064",2017-08-11 15:30:00,-80.113,72.6091,"GPS"
"T172064",2017-08-11 15:49:00,-80.1012,72.6078,"GPS"
"T172064",2017-08-11 16:59:00,-80.0502,72.6021,"GPS"
"T172064",2017-08-11 17:22:00,-80.064,72.6001,"GPS"
"T172064",2017-08-11 17:42:00,-80.0637,72.5993,"GPS"
"T172064",2017-08-11 18:22:00,-80.0999,72.6001,"GPS"
"T172064",2017-08-11 18:34:00,-80.084,72.5988,"GPS"
"T172064",2017-08-11 18:58:00,-80.07,72.5996,"GPS"
"T172064",2017-08-11 19:21:00,-80.0608,72.6002,"GPS"
"T172064",2017-08-11 19:42:00,-80.0646,72.5971,"GPS"
"T172064",2017-08-11 20:04:00,-80.0731,72.602,"GPS"
"T172064",2017-08-11 20:24:00,-80.0774,72.6063,"GPS"
"T172064",2017-08-11 20:49:00,-80.076,72.6144,"GPS"
"T172064",2017-08-11 21:10:00,-80.0567,72.615,"GPS"
"T172064",2017-08-11 21:29:00,-80.0483,72.6152,"GPS"
"T172064",2017-08-11 21:48:00,-80.0425,72.618,"GPS"
"T172064",2017-08-11 22:08:00,-80.0348,72.621,"GPS"
"T172064",2017-08-11 22:28:00,-80.031,72.623,"GPS"
"T172064",2017-08-12 00:06:00,-80.013,72.6318,"GPS"
"T172064",2017-08-12 00:17:00,-80,72.6311,"GPS"
"T172064",2017-08-12 00:29:00,-79.9854,72.628,"GPS"
"T172064",2017-08-12 00:40:00,-79.972,72.626,"GPS"
"T172064",2017-08-12 01:00:00,-79.9208,72.6233,"GPS"
"T172064",2017-08-12 01:12:00,-79.8858,72.6268,"GPS"
"T172064",2017-08-12 01:21:00,-79.8677,72.6285,"GPS"
"T172064",2017-08-12 01:31:00,-79.8844,72.6252,"GPS"
"T172064",2017-08-12 02:10:00,-79.9071,72.6148,"GPS"
"T172064",2017-08-12 02:37:00,-79.9123,72.6073,"GPS"
"T172064",2017-08-12 02:59:00,-79.9051,72.6026,"GPS"
"T172064",2017-08-12 03:22:00,-79.8874,72.5997,"GPS"
"T172064",2017-08-12 03:45:00,-79.8695,72.6026,"GPS"
"T172064",2017-08-12 04:06:00,-79.8793,72.6061,"GPS"
"T172064",2017-08-12 04:27:00,-79.8916,72.6071,"GPS"
"T172064",2017-08-12 04:52:00,-79.8738,72.597,"GPS"
